2,5-Diaminopyrimidine nucleoside triphosphate	C9H14N5O14P3
2,5-dihydroxybenzoate	C7H5O4
2,6 dimethylheptanoyl carnitine	C16H35NO4
2,6 dimethylheptanoyl-CoA	C30H52N7O17P3S
2,6,10-trimethyl undecanoylcoa	C35H58N7O17P3S
2,6,9,12,15-octadecapentenoylcoa	C39H56N7O17P3S
2,6,9,12-octadecatetraenoylcoa	C39H58N7O17P3S
2,6,9-dodecatrienoylcoa	C33H48N7O17P3S
2,6-dimethyl heptanoylcoa	C30H48N7O17P3S
2,6-dimethyl-trans-2-heptenoyl-CoA	C30H46N7O17P3S
2,6-dodecadienoylcoa	C33H50N7O17P3S
2,7,10,13,16,19-docosahexenoylcoa	C43H62N7O17P3S
2,7,10,13,16-docosapentenoylcoa	C43H64N7O17P3S
2,7,10,13-hexadecatetraenoylcoa	C37H54N7O17P3S
2,7,10-hexadecatrienoylcoa	C37H56N7O17P3S
2,7-decadienoylcoa	C31H46N7O17P3S
2-(Formamido)-N1-(5-phospho-D-ribosyl)acetamidine	C8H15N3O8P
2-Amino-3-oxoadipate	C6H8NO5
2-Arachidonoylglycerol	C23H38O4
2-Carboxy-2,3-dihydro-5,6-dihydroxyindole	C9H8NO4
2-Decaprenyl-6-methoxyphenol	C57H88O2
2-Deoxy-D-ribose 1-phosphate	C5H9O7P
2-Hydroxybutyrate	C4H7O3
2-Hydroxyestradiol-17beta	C18H24O3
2-Hydroxyestrone	C18H22O3
2-Hydroxyphenylacetate	C8H7O3
2-Methoxyestradiol-17beta	C19H26O3
2-Methoxyestrone	C19H24O3
2-Methylprop-2-enoyl-CoA	C25H36N7O17P3S
2-Oxobutanoate	C4H5O3
2-Oxoglutarate	C5H4O5
2-[(4R)-4-[(1S,2S,5R,7R,10R,11S,14R,15R)-2,15-dimethyl-5-(sulfonatooxy)tetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadecan-14-yl]pentanamido]ethane-1-sulfonate	C26H43NO8S2
2-acetamido-5-oxopentanoate	C7H10NO4
2-aminoacrylic acid	C3H5NO2
2-aminomuconate 6-semialdehyde(1-)	C6H7NO3
2-aminomuconate(2-)	C6H6NO4
2-decaprenyl-5-hydroxy-6-methoxy-3-methyl-1,4-benzoquinone	C58H88O4
2-decaprenyl-6-methoxy-1,4-benzoquinone	C57H86O3
2-decaprenyl-6-methoxy-3-methyl-1,4-benzoquinone	C58H88O3
2-deoxy-D-ribose	C5H10O4
2-deoxy-D-ribose 5-phosphate(2-)	C5H9O7P
2-deoxyadenosine	C10H13N5O3
2-hydroxy-17beta-estradiol-1-S-glutathione	C28H38N3O9S
2-hydroxy-17beta-estradiol-4-S-glutathione	C28H38N3O9S
2-hydroxy-3-methoxy-17beta-estradiol	C19H26O3
2-hydroxy-3-methoxyestrone	C19H24O3
2-hydroxy-4-nitrophenolate	C6H5NO4
2-hydroxyamino-3,8-dimethylimidazo[4,5-f]quinoxaline	C11H11N5O
2-hydroxyamino-MeIQx-N2-(beta-1-glucosiduronyl)-2-hydroxyamino-3,8-dimethylimidazo[4,5-f]quinoxaline	C17H18N5O7
2-hydroxyestrone-1-S-glutathione	C28H36N3O9S
2-hydroxyestrone-4-S-glutathione	C28H36N3O9S
2-hydroxyphytanoyl-CoA(4-)	C41H70N7O18P3S
2-keto-3-deoxy-D-glycero-D-galactononic acid	C9H15O9
2-keto-3-deoxy-D-glycero-D-galactononic acid 9-phosphate	C9H14O12P
2-keto-4-methylthiobutyrate	C5H7O3S
2-methyl-3-oxopropanoate	C4H5O3
2-methylacetoacetyl-CoA(4-)	C26H38N7O18P3S
2-methylbutanoyl-CoA(4-)	C26H40N7O17P3S
2-methylbutyrylglycine	C7H12NO3
2-methylcitrate(3-)	C7H7O7
2-methylcrotonoyl-CoA(4-)	C26H38N7O17P3S
2-methylglutaconic acid	C6H6O4
2-methylglutaconyl-CoA	C27H37N7O19P3S
2-oxoadipate(2-)	C6H6O5
2-oxoglutaramate	C5H6NO4
2-phenylethanaminium	C8H12N
2-phosphonatoglycolate(3-)	C2H2O6P
2-trans,6-trans,10-trans-geranylgeranyl diphosphate(3-)	C20H33O7P2
2-trans-7,10,13,16,19-all-cis-docosahexaenoyl-CoA	C43H62N7O17P3S
2-trans-9,12,15,18,21-all-cis-tetracosahexaenoyl-CoA	C45H66N7O17P3S
2-trans-9,12,15,18-all-cis-tetracosapentaenoyl-CoA	C45H68N7O17P3S
2-trans-cis,cis,cis,cis-4,8,11,14-eicosapentaenoyl-CoA	C41H60N7O17P3S
20-COOH-10,11-dihydro-LTB4	C20H30O6
20-COOH-leukotriene E4	C23H33NO7S
20-CoA-20-oxo-18R-hydroxyleucotriene B4	C41H59N7O22P3S
20-CoA-20-oxo-leukotriene B4	C41H59N7O21P3S
20-OH-10,11-dihydro-leukotriene B4	C20H33O5
20-OH-hepoxilin A3	C20H31O5
20-carboxy-leukotriene-B4	C20H28O6
20-dihydroxyleukotriene B4	C20H31O6
20-hydroperoxy-H4-neuroprostane	C22H31O6
20-hydroxy-5S-HETE	C20H31O4
20-hydroxy-D4-neuroprostane	C22H31O5
20-hydroxy-E4-neuroprostane	C22H31O5
20-hydroxy-arachidonate	C20H31O3
20-hydroxy-leukotriene B4(1-)	C20H31O5
20-hydroxy-leukotriene B5	C20H29O5
20-hydroxy-leukotriene E4(1-)	C23H36NO6S
20-hydroxycholesterol	C27H46O2
20-oxo-leukotriene B4	C20H29O5
20-oxo-leukotriene E4	C23H34NO6S
20-trihydroxy-leukotriene-B4	C20H31O7
21-hydroxyallopregnanolone	C21H34O3
23S,25,26-trihydroxyvitamin D3	C27H44O4
23S,25-dihydroxyvitamin D3	C27H44O3
24(R),25(R)-varanoyl-CoA	C48H76N7O21P3S
24,25,26,27-tetranor-23-oxo-hydroxyvitamin D3	C23H34O3
24,25-Dihydrolanosterol	C30H52O
24-oxo-1alpha,23,25-trihydroxyvitamin D3	C27H42O5
24-oxo-1alpha,25-dihydroxyvitamin D3	C27H42O4
24-oxo-25(R)-trihydroxycoprostanoyl-CoA	C48H74N7O21P3S
24R,25-Dihyoxyvitamin D2	C28H44O3
25(R)-trihydroxycoprostanoyl-CoA	C48H76N7O20P3S
25(S)-trihydroxycoprostanoyl-CoA	C48H76N7O20P3S
25-Hydroxyvitamin D2	C28H44O2
25-hydroxycholesterol	C27H46O2
25-hydroxyvitamin D3-26,23-lactol	C27H42O4
25-hydroxyvitamin D3-26,23-lactone	C27H40O4
26-hydroxycholesterol	C27H46O2
27alpha-hydroxy-7-dehydrocholesterol	C27H44O2
27alpha-hydroxy-8-dehydrocholesterol	C27H44O2
2E,4Z,7Z,10Z-hexadecatetraenoyl-CoA	C37H54N7O17P3S
2E,6Z,9Z,12Z-octadecatetraenoyl-CoA	C39H58N7O17P3S
2E,7Z,10Z,13Z,16Z-docosapentaenoyl-CoA	C43H64N7O17P3S
3',5'-cyclic AMP(1-)	C10H11N5O6P
3',5'-cyclic GMP(1-)	C10H11N5O7P
3',5'-diiodo-L-thyronine	C15H13I2NO4
3',5'-diiodo-L-thyronine 4'-O-sulfate	C15H12I2NO7S
3',5'-diiodo-L-thyronine-beta-D-glucuronoside	C21H20I2NO10
3',5'-diiodothyroacetate	C14H9I2O4
3',5'-diiodothyroacetate-beta-D-glucuronoside	C20H16I2O10
3',8'-LD1	C66H111N4O38FULLRCO
3'-AMP(2-)	C10H12N5O7P
3'-Phosphoadenylylselenate	C10H11N5O13P2Se
3'-UMP(2-)	C9H11N2O9P
3'-carboxy-alpha-chromanol	C16H21O4
3'-monoiodo-L-thyronine	C15H14INO4
3'-monoiodo-L-thyronine 4'-O-sulfate	C15H13INO7S
3(R)-hydroxy-(2S,6R,10)-trimethyl-hendecanoyl-CoA	C35H58N7O18P3S
3(R)-hydroxy-(4R,8R,12R)-trimethyl-tridecanoyl-CoA	C37H62N7O18P3S
3(R)-hydroxy-pristanoyl-CoA	C40H68N7O18P3S
3(S),10(R)-OH-octadeca-6-trans-4,12-cis-trienoate	C18H29O4
3(S),10(R)-OH-octadeca-6-trans-4,12-cis-trienoyl-CoA	C39H60N7O19P3S
3(S),12(R)-dihydroxy-5-oxo-eicosa-8E,10E,14Z-trienoyl-CoA	C41H62N7O20P3S
3(S),12(S)-dihydroxy-5-oxo-eicosa-8E,10E,14Z-trienoyl-CoA	C41H62N7O20P3S
3(S),5(S),12(R)-trihydroxy-eicosa-8-trans-6,14-cis-trienoyl-CoA	C41H64N7O20P3S
3(S),6(R)-dihydroxy-tetradec-8Z-enoate	C14H25O4
3(S),6(S)-dihydroxy-tetradec-8Z-enoate	C14H25O4
3(S),8(R)-dihydroxy-6E,10Z-hexadecadienoate	C16H27O4
3(S),8(S)-dihydroxy-6E,10Z-hexadecadienoate	C16H27O4
3(S)-2-hydroxyphytanoyl-CoA	C41H70N7O18P3S
3(S)-3-hydroxydodecen-(5Z)-oyl-CoA	C33H52N7O18P3S
3(S)-hydroxy-10,13,16-all-cis-docosatrienoyl-CoA	C43H68N7O18P3S
3(S)-hydroxy-11-cis-eicosenoyl-CoA	C41H68N7O18P3S
3(S)-hydroxy-13cis-docosenoyl-CoA	C43H72N7O18P3S
3(S)-hydroxy-2(S),6-dimethyl-heptanoyl-CoA	C30H48N7O18P3S
3(S)-hydroxy-4(R),8-dimethyl-nonanoyl-CoA	C32H52N7O18P3S
3(S)-hydroxy-4-methyl-pentanoyl-CoA	C27H42N7O18P3S
3(S)-hydroxy-5Z,8Z-tetradecadienoyl-CoA	C35H54N7O18P3S
3(S)-hydroxy-6Z,9Z,12Z-octadecatrienoyl-CoA	C39H60N7O18P3S
3(S)-hydroxy-all-cis-8,11,14,17-eicosatetraenoyl-CoA	C41H62N7O18P3S
3(S)-hydroxy-cis-15-tetracosaenoyl-CoA	C45H76N7O18P3S
3(S)-hydroxy-cis-9-octadecenoyl-CoA	C39H64N7O18P3S
3(S)-hydroxy-dihomo-gama-linolenoyl-CoA	C41H64N7O18P3S
3(S)-hydroxy-docosa-10,13,16,19-all-cis-tetraenoyl-CoA	C43H66N7O18P3S
3(S)-hydroxy-docosa-7,10,13,16,19-all-cis-pentaenoyl-CoA	C43H64N7O18P3S
3(S)-hydroxy-docosa-7,10,13,16-all-cis-tetraenoyl-CoA	C43H66N7O18P3S
3(S)-hydroxy-tetracosa-12,15,18,21-all-cis-tetraenoyl-CoA	C45H70N7O18P3S
3(S)-hydroxy-tetracosa-6,9,12,15,18-all-cis-pentaenoyl-CoA	C45H68N7O18P3S
3(S)-hydroxy-tetracosa-9,12,15,18,21-all-cis-pentaenoyl-CoA	C45H68N7O18P3S
3(S)-phytanoyl-CoA	C41H70N7O17P3S
3,3',5' - triiodothyronine	C15H12I3NO4
3,3',5'-triiodo-L-thyronine-beta-D-glucuronoside	C21H19I3NO10
3,3',5'-triiodothyroacetate	C14H8I3O4
3,3',5'-triiodothyroacetate-beta-D-glucuronoside	C20H15I3O10
3,3',5-triiodo-L-thyronine	C15H12I3NO4
3,3'-diiodo-L-thyronine	C15H13I2NO4
3,3'-diiodo-L-thyronine 4'-O-sulfate	C15H12I2NO7S
3,3'-diiodo-L-thyronine-beta-D-glucuronoside	C21H20I2NO10
3,4-Dihydroxymandelaldehyde	C8H8O4
3,4-Dihydroxymandelate	C8H7O5
3,4-Dihydroxyphenylacetaldehyde	C8H8O3
3,4-Dihydroxyphenylethyleneglycol	C8H10O4
3,4-dihydro-1,4-benzothiazine-3-carboxylate	C12H13N2O5S
3,4-epoxynonanal	C9H16O2
3,5,3',5'-tetraiodo-L-thyronine-beta-D-glucuronoside	C21H18I4NO10
3,5,3',5'-tetraiodothyroacetate	C14H7I4O4
3,5,3',5'-tetraiodothyroacetate-beta-D-glucuronoside	C20H14I4O10
3,5,3'-triiodo-L-thyronine-beta-D-glucuronoside	C21H19I3NO10
3,5,3'-triiodothyroacetate	C14H8I3O4
3,5,3'-triiodothyroacetate-beta-D-glucuronoside	C20H15I3O10
3,5-dihydroxy-3,4-dihydro-1,4-benzothiazine	C11H14N2O4S
3,5-diiodo-L-tyrosine	C9H9I2NO3
3,5-dioxo-12(R)-hydroxy-eicosa-8E,10E,14Z-trienoyl-CoA	C41H60N7O20P3S
3,5-dioxo-12(S)-hydroxy-eicosa-8E,10E,14Z-trienoyl-CoA	C41H60N7O20P3S
3,6,9,12,15-octadecapentenoylcoa	C39H56N7O17P3S
3,6,9,12-octadecatetraenoylcoa	C39H58N7O17P3S
3,6,9-dodecatrienoylcoa	C33H48N7O17P3S
3,6-dodecadienoylcoa	C33H50N7O17P3S
3,7,10,13,16,19-docosahexenoylcoa	C43H62N7O17P3S
3,7,10,13,16-docosapentenoylcoa	C43H64N7O17P3S
3,7,10,13-hexadecatetraenoylcoa	C37H54N7O17P3S
3,7,10-hexadecatrienoylcoa	C37H56N7O17P3S
3,7-decadienoylcoa	C31H46N7O17P3S
3-(4-hydroxyphenyl)lactate	C9H9O4
3-(4-hydroxyphenyl)pyruvate	C9H7O4
3-(methylthio)propionate	C4H7O2S
3-Carboxy-1-hydroxypropyl-ThPP	C16H21N4O10P2S
3-Decaprenyl-4,5-dihdydroxybenzoate	C57H85O4
3-Decaprenyl-4-hydroxy-5-methoxybenzoate	C58H87O4
3-Decaprenyl-4-hydroxybenzoate	C57H85O3
3-Hydroxy-2,6-dimethyl-5-methylene-heptanoyl-CoA	C31H48N7O18P3S
3-Hydroxy-N6,N6,N6-trimethyl-L-lysine	C9H20N2O3
3-Hydroxykynurenamine	C9H13N2O2
3-Hydroxystearoyl-ACP	
3-Keto-4-methylzymosterol	C28H44O
3-Keto-beta-D-galactose	C6H10O6
3-Ketolactose	
3-Mercaptolactate	C3H5O3S
3-Methoxy-4-hydroxymandelate	C9H9O5
3-Methoxy-4-hydroxyphenylglycolaldehyde	C9H10O4
3-Methoxytyramine	C9H14NO2
3-Methylimidazoleacetic acid	C6H7N2O2
3-O-methyldopa	C10H13NO4
3-Oxodecanoyl-ACP	
3-Oxodecanoyl-CoA	C31H48N7O18P3S
3-Oxododecanoyl-ACP	
3-Oxododecanoyl-CoA	C33H52N7O18P3S
3-Oxohexacosyl-CoA	C47H80N7O18P3S
3-Oxohexadecanoyl-ACP	
3-Oxohexanoyl-ACP	
3-Oxohexanoyl-CoA	C27H40N7O18P3S
3-Oxooctadecanoyl-CoA	C39H64N7O18P3S
3-Oxooctanoyl-ACP	
3-Oxooctanoyl-CoA	C29H44N7O18P3S
3-Oxostearoyl-ACP	
3-Oxotetradecanoyl-ACP	
3-Oxotetradecanoyl-CoA	C35H56N7O18P3S
3-Phospho-D-glycerate	C3H4O7P
3-Phospho-D-glyceroyl phosphate	C3H4O10P2
3-Sulfino-L-alanine	C3H5NO4S
3-Sulfinopyruvate	C3H2O5S
3-Ureidoisobutyrate	C5H9N2O3
3-decenoylcoa	C31H48N7O17P3S
3-dehydro-L-gulonate	C6H9O7
3-disulfanyl-L-alanine	C3H7NO2S2
3-hexenoylcoa	C27H40N7O17P3S
3-hydroxy butyryl carnitine	C11H21NO5
3-hydroxy tetradecenoyl-7-carnitine	C21H39NO5
3-hydroxy tetradecenoyl-7-coa	C35H56N7O18P3S
3-hydroxy trans5,8tetradecadienoyl carnitine	C21H37NO5
3-hydroxy trans5,8tetradecadienoyl coa	C35H54N7O18P3S
3-hydroxy trans7,10-hexadecadienoyl carnitine	C23H41NO5
3-hydroxy trans7,10-hexadecadienoylcoa	C37H58N7O18P3S
3-hydroxy-2-methylpropanoate	C4H7O3
3-hydroxy-2-methylpropanoyl-CoA(4-)	C25H38N7O18P3S
3-hydroxy-L-kynurenine	C10H12N2O4
3-hydroxy-isovaleryl carnitine	C12H23NO5
3-hydroxy-octadecenoyl carnitine	C25H47NO5
3-hydroxy-tetradecanoyl carnitine	C21H41NO5
3-hydroxyanthranilate	C7H7NO3
3-hydroxydecanoylcarnitine	C17H33NO5
3-hydroxydocosanoyl-CoA	C43H74N7O18P3S
3-hydroxydodecanoylcarnitine	C19H37NO5
3-hydroxyeicosanoyl-CoA	C41H70N7O18P3S
3-hydroxyhexadecanoylcarnitine	C23H45NO5
3-hydroxyhexadecanoylcoa	C37H62N7O18P3S
3-hydroxyhexadecenoylcarnitine	C23H43NO5
3-hydroxyhexadecenoylcoa	C37H60N7O18P3S
3-hydroxyisovalerylcoa	C26H40N7O18P3S
3-hydroxykynurenine-O-beta-D-glucoside	C16H22N2O9
3-hydroxyoctadecadienoylcarnitine	C25H45NO5
3-hydroxyoctadecadienoylcoa	C39H62N7O18P3S
3-hydroxyoctadecanoyl carnitine	C25H49NO5
3-hydroxyoctadecanoyl-CoA	C39H66N7O18P3S
3-hydroxyoctadecenoylcoa	C39H64N7O18P3S
3-hydroxypropanoyl-CoA(4-)	C24H36N7O18P3S
3-hydroxypropionate	C3H5O3
3-hydroxypyruvate	C3H3O4
3-hydroxytetracosanoyl-CoA	C45H78N7O18P3S
3-iodo-L-tyrosine	C9H10INO3
3-keto-eicosa-8,11,14,17-all-cis-tetraenoyl-CoA	C41H60N7O18P3S
3-mercaptolactate-cysteine disulfide	C6H10O5S2N
3-mercaptopyruvate	C3H3O3S
3-methyl-2-oxobutanoate	C5H7O3
3-methyl-2-oxopentanoate	C6H9O3
3-methylbut-2-enoyl-CoA(4-)	C26H38N7O17P3S
3-methylcrotonoylglycine	C7H10NO3
3-oxo-(2S)-methylisocapryloyl-CoA	C30H46N7O18P3S
3-oxo-(2S,6R,10R)-trimethyl-hendecanoyl-CoA	C35H56N7O18P3S
3-oxo-(4R,8R,12R)-trimethyl-tridecanoyl-CoA	C37H60N7O18P3S
3-oxo-10(R)-hydroxy-octadeca-6E,8E,12Z-trienoate	C18H27O4
3-oxo-10(R)-hydroxy-octadeca-6E,8E,12Z-trienoyl-CoA	C39H58N7O19P3S
3-oxo-10(S)-hydroxy-octadeca-6E,8E,12Z-trienoate	C18H27O4
3-oxo-10(S)-hydroxy-octadeca-6E,8E,12Z-trienoyl-CoA	C39H58N7O19P3S
3-oxo-11-cis-eicosenoyl-CoA	C41H66N7O18P3S
3-oxo-13cis-docosenoyl-CoA	C43H70N7O18P3S
3-oxo-4(R),8-dimethyl-nonanoyl-CoA	C32H50N7O18P3S
3-oxo-4-methyl-pentanoyl-CoA	C27H40N7O18P3S
3-oxo-5(S),12(R)-dihydroxy-eicosa-8-trans-6,14-cis-trienoyl-CoA	C41H62N7O20P3S
3-oxo-6(R)-hydroxy-tetradec-8-cis-enoate	C14H23O4
3-oxo-6(S)-hydroxy-tetradec-8Z-enoate	C14H23O4
3-oxo-6Z,9Z,12Z-octadecatrienoyl-CoA	C39H58N7O18P3S
3-oxo-8(R)-hydroxy-hexadeca-6E,10Z-dienoate	C16H25O4
3-oxo-8(S)-hydroxy-hexadeca-6E,10Z-dienoate	C16H25O4
3-oxo-all-cis-6,9,12,15,18,21-tetracosahexaenoyl-CoA	C45H64N7O18P3S
3-oxo-all-cis-6,9,12,15,18-tetracosapentaenoyl-CoA	C45H66N7O18P3S
3-oxo-cis,cis-5,8-tetradecadienoyl-CoA	C35H52N7O18P3S
3-oxo-cis,cis-7,10-hexadecadienoyl-CoA	C37H56N7O18P3S
3-oxo-cis-15-tetracosaenoyl-CoA	C45H74N7O18P3S
3-oxo-cis-8-tetradecenoyl-CoA	C35H54N7O18P3S
3-oxo-cis-9-octadecenoyl-CoA	C39H62N7O18P3S
3-oxo-dihomo-gama-linolenoyl-CoA	C41H62N7O18P3S
3-oxo-docosa-10,13,16,19-all-cis-tetraenoyl-CoA	C43H64N7O18P3S
3-oxo-docosa-7,10,13,16,19-all-cis-pentaenoyl-CoA	C43H62N7O18P3S
3-oxo-docosa-7,10,13,16-all-cis-tetraenoyl-CoA	C43H64N7O18P3S
3-oxo-docosa-cis,cis,cis-10,13,16-trienoyl-CoA	C43H66N7O18P3S
3-oxo-tetracosa-12,15,18,21-all-cis-tetraenoyl-CoA	C45H68N7O18P3S
3-oxo-tetracosa-9,12,15,18-all-cis-tetraenoyl-CoA	C45H68N7O18P3S
3-oxodocosanoyl-CoA	C43H72N7O18P3S
3-oxoeicosa-cis,cis-11,14-dienoyl-CoA	C41H64N7O18P3S
3-oxoeicosanoyl-CoA	C41H68N7O18P3S
3-oxolaur-6-cis-enoyl-CoA	C33H50N7O18P3S
3-oxolaur-cis-5-enoyl-CoA	C33H50N7O18P3S
3-oxolinoleoyl-CoA	C39H60N7O18P3S
3-oxomyrist-7-enoyl-CoA	C35H54N7O18P3S
3-oxooleoyl-CoA	
3-oxopalmitoleoyl-CoA	C37H58N7O18P3S
3-oxopalmitoyl-CoA(4-)	C37H60N7O18P3S
3-oxopristanoyl-CoA(4-)	C40H66N7O18P3S
3-oxopropanoate	C3H3O3
3-oxotetracosanoyl-CoA	C45H76N7O18P3S
3-phosphonatooxypyruvate(3-)	C3H2O7P
3-sulfonatopyruvate(2-)	C3H2O6S
3Z,7Z,10Z-hexadecatrienoyl-CoA	C37H56N7O17P3S
3alpha,7alpha,12alpha,24-Tetrahydroxy-5beta-cholestanoyl-CoA	C48H76N7O21P3S
3alpha,7alpha,12alpha,25-tetrahydroxy-5beta-cholestane-24-one	C27H46O5
3alpha,7alpha,12alpha-Trihydroxy-5beta-cholest-24-enoyl-CoA	C48H74N7O20P3S
3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestanoate	C27H45O5
3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestanoyl-CoA(S)	C48H76N7O20P3S
3alpha,7alpha,12alpha-trihydroxy-24-oxo-5beta-cholestan-26-oyl-CoA(4-)	C48H74N7O21P3S
3alpha,7alpha,12alpha-trihydroxy-5beta-cholestan-26-al	C27H46O4
3alpha,7alpha,12alpha-trihydroxy-5beta-cholestan-27-al	C27H46O4
3alpha,7alpha,24-Trihydroxy-5beta-cholestanoyl-CoA	C48H76N7O20P3S
3alpha,7alpha-Dihydroxy-5beta-cholest-24-enoyl-CoA	C48H74N7O19P3S
3alpha,7alpha-Dihydroxy-5beta-cholestanate	C27H45O4
3alpha,7alpha-Dihydroxy-5beta-cholestanoyl-CoA	C48H76N7O19P3S
3alpha,7alpha-dihydroxy-5beta-cholestan-26-al	C27H46O3
3alpha-hydroxy-5beta-androstan-17-one	C19H30O2
3alpha-hydroxy-5beta-androstan-17-one 3-glucosiduronic acid	C25H38O8
3beta,7alpha-dihydroxy-5-cholestenoate	C27H43O4
3beta-hydroxy-5-cholestenal	C27H44O2
3beta-hydroxy-5-cholestene-27-oate	C27H43O3
3beta-hydroxyandrost-5-en-17-one	C19H28O2
3beta-hydroxyandrost-5-en-17-one 3-sulfate(1-)	C19H27O5S
4 hydroxy debrisoquine	C10H14N3O
4 hydroxy retinoic acid	C20H27O3
4 hydroxy tolbutamide	C12H18N2O4S
4(R),8-dimethyl-nonanoyl-CoA	C32H52N7O17P3S
4(R),8-dimethyl-trans-2-nonenoyl-CoA	C32H50N7O17P3S
4(R)-hydroxy-dodec-6Z-enoate	C12H21O3
4(S)-hydroxy-dodec-6Z-enoate	C12H21O3
4,17 dihydroxy estradiol	C18H24O3
4,4-dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol	C29H46O
4,4-dimethylcholesta-8(9),14-dien-3beta-ol	C29H48O
4,4-dimethylcholesta-8(9)-en-3beta-ol	C29H50O
4,6,7-trihydroxy-1,2,3,4-tetrahydroisoquinoline	C9H12NO3
4,6-Dihydroxyquinoline	C9H7NO2
4,7,10,13-hexadecatetraenoylcoa	C37H54N7O17P3S
4,7,10-hexadecatrienoylcoa	C37H56N7O17P3S
4,7-decadienoylcoa	C31H46N7O17P3S
4,8 dimethylnonanoyl-CoA	C32H54N7O17P3S
4,8,12-trimethyl tridecanoylcoa	C37H62N7O17P3S
4,8,12-trimethyltridecanoyl-CoA(4-)	C37H62N7O17P3S
4,8-dimethylnonanoyl carnitine	C18H37NO4
4-(2-Amino-3-hydroxyphenyl)-2,4-dioxobutanoate	C10H8NO5
4-(2-amino-3-hydroxyphenyl)-4-oxobutanoic acid O-glucoside	C16H20NO9
4-(2-aminophenyl)-2,4-dioxobutanoate	C10H8NO4
4-(trimethylammonio)butanoate	C7H15NO2
4-Aminobutanal	C4H10NO
4-Aminobutanoate	C4H9NO2
4-Imidazolone-5-propanoate	C6H7N2O3
4-Methylzymosterol intermediate 1	C29H46O3
4-Methylzymosterol intermediate 2	C28H44O
4-Nitrophenyl sulfate	C6H4NO6S
4-OH-13-cis-retinal	C20H28O2
4-OH-9-cis-retinal	C20H28O2
4-OH-retinal	C20H28O2
4-acetamidobutanal	C6H11NO2
4-acetamidobutanoate	C6H10NO3
4-coumaroyl-CoA(4-)	C30H38N7O18P3S1
4-decenoylcoa	C31H48N7O17P3S
4-fumarylacetoacetate(2-)	C8H6O6
4-hydroperoxy-2-nonenal	C9H16O3
4-hydroperoxy-H4-neuroprostane	C22H31O6
4-hydroxy-17beta-estradiol	C18H24O3
4-hydroxy-17beta-estradiol-2-S-glutathione	C28H38N3O9S
4-hydroxy-2-nonenal	C9H16O2
4-hydroxy-2-oxoglutarate(2-)	C5H4O6
4-hydroxy-3-nitrophenylacetate	C8H5NO5
4-hydroxy-D4-neuroprostane	C22H31O5
4-hydroxy-E4-neuroprostane	C22H31O5
4-hydroxy-all-trans-retinyl acetate	C22H32O3
4-hydroxybenoyl-CoA	C28H36N7O18P3S
4-hydroxybenzoate	C7H5O3
4-hydroxyestrone	C18H22O3
4-hydroxyestrone-2-S-glutathione	C28H36N3O9S
4-hydroxyphenylacetate	C8H7O3
4-hydroxyvitamin A1	C20H30O2
4-maleylacetoacetate	C8H6O6
4-methoxy-17beta-estradiol	C19H26O3
4-methoxyestrone	C19H24O3
4-methyl-2-oxopentanoate	C6H9O3
4-methyl-pentanoyl-CoA	C27H42N7O17P3S
4-methyl-trans-2-pentenoyl-CoA	C27H40N7O17P3S
4-methylpentanal	C6H12O
4-nitrophenolate	C6H5NO3
4-nitrophenyl phosphate(2-)	C6H4NO6P
4-oxo-13-cis-retinoate	C20H25O3
4-oxo-2-nonenal	C9H14O2
4-oxo-9-cis-retinoate	C20H25O3
4-oxo-9-cis-retinoyl-beta-glucuronide	C26H33O9
4-oxo-retinoic acid	C20H27O3
4-pyridoxate	C8H9NO4
4-trimethylammoniobutanal	C7H16NO
4Z,7Z,10Z-hexadecatrienoyl-CoA	C37H56N7O17P3S
4a-hydroxytetrahydrobiopterin	C9H15N5O4
4alpha,5-epoxy-8alpha-hydroperoxytocopherone	C29H50O5
4alpha-Methylzymosterol	C28H46O
4alpha-Methylzymosterol-4-carboxylate	
5 hydroxy omeprazole	C17H19N3O4S
5'-adenylyl sulfate(2-)	C10H12N5O10PS
5(S),12(R)-dihydroxy-eicosa-2,8-trans-6,14-cis-tetraenoyl-CoA	C41H62N7O19P3S
5(S),6(S)-epoxy-15(R)-HEPE	C20H27O4
5(S),6(S)-epoxy-15(R)-hydroxyeicosatetraenoate	C20H29O4
5(S),6(S)-epoxy-15(S)-hydroxy-7E,9E,11Z,13E-eicosatetraenoic acid anion	C20H29O4
5(S)-HETE	C20H31O3
5(S)-HPETE(1-)	C20H31O4
5,10-Methenyltetrahydrofolate	C20H20N7O6
5,10-Methylenetetrahydrofolate	C20H21N7O6
5,12,18R-TriHEPE	C20H29O5
5,12,20-TriHETE	C20H31O5
5,12-dihydroxy-6E-LTB5	C20H29O4
5,15-DiHETE	C20H31O4
5,6,7,8-Tetrahydrofolate	C19H21N7O6
5,6,7,8-tetrahydrobiopterin	C9H15N5O3
5,6-EET	C20H31O3
5,6-dihydrothymine	C5H8N2O2
5,6-dihydrouracil	C4H6N2O2
5,6-dihydroxyindole-2-carboxylate	C9H6NO4
5,6-epoxy,18R-HEPE	C20H27O4
5,6-epoxy-13-cis-retinoate	C20H27O3
