recon name	has match in metaCyc	ids
9,11-cycloperoxy-15-hydroperoxy-5Z,13E-eicosadienoate	False	9,11-cycloperoxy-15-hydroperoxy-5Z,13E-eicosadienoate SGUKUZOVHSFKPH-WRDXCJKLSA-N
CPD-13544	True	CPD-13544	CPD1F-138  ;  CPD-13544	
CPD-13544	True	CPD-13544	CPD1F-138  ;  CPD-13544	
R total 3 position	False	R total 3 position
CPD-8505	True	CPD-8505 4574394 5461016 32361 C01601	CPD-16443  ;  CPD-8505	
CPD0-2108	True	CPD0-2108 45482 62242 46173358 C05276	CPD-14729  ;  CPD0-2108	
7-ALPHA27-DIHYDROXYCHOLESTEROL	True	7-ALPHA27-DIHYDROXYCHOLESTEROL LMST04030081 389810 440985 C06341 18431	CPD-10587  ;  CPD-10503  ;  20A-20B-DIHYDROXY-CHOLESTEROL  ;  CPD-10481  ;  CPD-7286  ;  7-ALPHA27-DIHYDROXYCHOLESTEROL	
chondroitin sulfate A (GalNAc4S-GlcA), degradation product 5	False	chondroitin sulfate A (GalNAc4S-GlcA), degradation product 5
CPD0-2108	True	CPD0-2108 45482 62242 46173358 C05276	CPD-14729  ;  CPD0-2108	
CPD0-1489	True	CPD0-1489 5307784 6933721	CPD-402  ;  CPD0-1490  ;  CPD0-1488  ;  CPD0-1489	
CPD66-58	True	CPD66-58 C18173 16061125	CPD-5001  ;  CPD66-58	
5Z13E-9-ALPHA-HYDROXY-1115-DIOXOPROS	True	5Z13E-9-ALPHA-HYDROXY-1115-DIOXOPROS 249 25245351 C04758	CPD66-69  ;  HYDROXY-915-DIOXOPROSTA-13-ENOATE  ;  CPD66-57  ;  5Z13E-69-ALPHA-EPOXY-11-ALPHA-HYDROXPROS  ;  5Z13E-9-ALPHA-HYDROXY-1115-DIOXOPROS	
OLEOYL-COA	True	OLEOYL-COA 25244993 57387 C00510	CPD-10262  ;  CPD-14922  ;  CPD-10270  ;  OLEOYL-COA	
1-acylglycerone 3-phosphate(2-)	False	1-acylglycerone 3-phosphate(2-) 57534
5Z13E-15S-9-ALPHA11-ALPHA15-TRIHY	True	5Z13E-15S-9-ALPHA11-ALPHA15-TRIHY 20171543 57404 20849107 C00639 551-11-1	CPD-2046  ;  ALPROSTADIL  ;  5Z13E-15S-9-ALPHA11-ALPHA15-TRIHY	
D-TRYPTOPHAN	True	D-TRYPTOPHAN 57719 6923517 C00525 153-94-6 97942	TRP  ;  D-TRYPTOPHAN	
keratan sulfate I, degradation product 10	False	keratan sulfate I, degradation product 10
METHYLENE-THF	True	METHYLENE-THF 34022 7827491 9548565 15636 C00143	METHYLENE-THF	
CPD-14239	True	CPD-14239	CPD-14239	
CPD66-58	True	CPD66-58 C18173 16061125	CPD-5001  ;  CPD66-58	
CPD-3946	True	CPD-3946 LMST01031117 59411 25202189 C15797	CPD-8617  ;  CPD-3943  ;  CPD-713  ;  GAMA-TOCOPHEROL  ;  BETA-TOCOPHEROL  ;  DMPBQ  ;  CPD-3946	
16E-18-oxo-18-CoA-dinor-LTE4	False	16E-18-oxo-18-CoA-dinor-LTE4 UNMYUSONOSUPAJ-DRSWUCOHSA-N HMDB12597 53481482
chondroitin sulfate B / dermatan sulfate (IdoA2S-GalNAc4S) proteoglycan	False	chondroitin sulfate B / dermatan sulfate (IdoA2S-GalNAc4S) proteoglycan
METHYL-GLYOXAL	True	METHYL-GLYOXAL 35307 857 880 17158 C00546 78-98-8	N-ACETYLARYLAMINE  ;  METHYL-GLYOXAL	
13-cis-retinoyl glucuronide	False	13-cis-retinoyl glucuronide MTGFYEHKPMOVNE-LYVDORBWSA-N 28870 HMDB03141 C11061 5281877
prostaglandin G1	False	prostaglandin G1 QXCRWNZYEVOQMB-BRIYLRKRSA-N HMDB13039 53481591
beta-D-Mannosyldiacetylchitobiosyldiphosphodolichol, human liver homolog	False	beta-D-Mannosyldiacetylchitobiosyldiphosphodolichol, human liver homolog 18396
chondroitin sulfate C (GalNAc6S-GlcA) and D (GlcNAc6S-GlcA2S), precursor 1	False	chondroitin sulfate C (GalNAc6S-GlcA) and D (GlcNAc6S-GlcA2S), precursor 1
5-HYDROXYISOURATE	True	5-HYDROXYISOURATE 219288 250388 C11821 18072	5-HYDROXYISOURATE	
keratan sulfate I biosynthesis, precursor 31	False	keratan sulfate I biosynthesis, precursor 31
psyllium-taurocholic acid complex	False	psyllium-taurocholic acid complex
CPD-9435	True	CPD-9435 8305538 C19821 10130020 51835	CPD-9549  ;  ADIPATE  ;  CPD-9435	
heparan sulfate, degradation product 10	False	heparan sulfate, degradation product 10
CPD-14420	True	CPD-14420	CPD-14394  ;  CPD-14406  ;  ARACHIDONYL-COA  ;  CPD-12649  ;  CPD-14420	
CPD66-55	True	CPD66-55 C04742 25244486 57409	CPD66-52  ;  CPD66-55	
PREGNENOLONE	True	PREGNENOLONE LMST02030088 DB02789 Pregnenolone 8611 16581 8955 C01953 145-13-1	CPD-5962  ;  CPD-293  ;  CPD-9593  ;  PREGNENOLONE	
10,11-dihydro-12R-hydroxy-leukotriene C4	False	10,11-dihydro-12R-hydroxy-leukotriene C4 GULYHEJDDHEDJT-VMAPGKTHSA-N
CPD-10255	True	CPD-10255 46173188	CPD-10255	
gama-glutamylglutathione	False	gama-glutamylglutathione OGLXGJROORSDLD-IWSPIJDZSA-N
ITACONATE	True	ITACONATE 4573697 5459996 17240 C00490 97-65-4	GLUTACONATE  ;  MESACONATE  ;  2-METHYLMALEATE  ;  ITACONATE	
IMIDAZOLE_ACETALDEHYDE	True	IMIDAZOLE_ACETALDEHYDE 11271820 150841 27398 C05130	CPD-434  ;  IMIDAZOLE_ACETALDEHYDE	
glycophosphatidylinositol (GPI) signal sequence (C-terminal peptide)	False	glycophosphatidylinositol (GPI) signal sequence (C-terminal peptide)
chondroitin sulfate A (GalNAc4S-GlcA) proteoglycan	False	chondroitin sulfate A (GalNAc4S-GlcA) proteoglycan
NITRITE	True	NITRITE 33805 921 946 16301 7697-37-2 C00088 14797-65-0	NITROGEN-OXIDE  ;  NITRITE	
CPD-1107	True	CPD-1107 807 C01284	CPD-6741  ;  MI-PENTAKISPHOSPHATE  ;  CPD-534  ;  CPD-6661  ;  CPD-1107	
Dodecanoyl-ACP (n-C12:0ACP)	False	Dodecanoyl-ACP (n-C12:0ACP) 16759
((N-acetyl-D-glucosaminyl)5-(alpha-D-mannosyl)2-beta-D-mannosyl-diacetylchitobiosyl)-L-asparagine (protein)	False	((N-acetyl-D-glucosaminyl)5-(alpha-D-mannosyl)2-beta-D-mannosyl-diacetylchitobiosyl)-L-asparagine (protein)
DUDP	True	DUDP 37403 60471 25246037 C01346	DUDP	
CPD-14281	True	CPD-14281 75064	CPD-14293  ;  CPD-14281	
5Z13E-15S-9-ALPHA11-ALPHA15-TRIHY	True	5Z13E-15S-9-ALPHA11-ALPHA15-TRIHY 20171543 57404 20849107 C00639 551-11-1	CPD-2046  ;  ALPROSTADIL  ;  5Z13E-15S-9-ALPHA11-ALPHA15-TRIHY	
CPD-15684	True	CPD-15684	CPD0-1162  ;  CPD-15566  ;  CPD0-1158  ;  CPD-15684	
beta-casomorphin	False	beta-casomorphin ADBHAJDGVKLXHK-ILSNJXFISA-N 4424653
CPD-13854	True	CPD-13854 6439582	CPD-13854	
hexacosanoyl carnitine	False	hexacosanoyl carnitine KOCKWDDTAHPJSX-UHFFFAOYSA-N HMDB06347 53477828
CPD-18	True	CPD-18 57383 25245440 C02050	CPD-15683  ;  CPD-18	
CPD-13544	True	CPD-13544	CPD1F-138  ;  CPD-13544	
CPD-3633	True	CPD-3633 74337 6991971 C01905	GLYCYLGLYCINE  ;  ASN  ;  CPD-3633	
GQ1c	False	GQ1c
20-OH-LTB4	True	20-OH-LTB4 1293 25244719 C04853	CPD66-53  ;  ALPHA11-ALPHA-EPOXY-15-HYDROXYTHROMBA  ;  CPD66-51  ;  CPD66-56  ;  5Z13E-15S-69-ALPHA-EPOXY-11-ALPHA  ;  13E-11-ALPHA-HYDROXY-915-DIOXOPROST-1  ;  5Z13E-15S-9-ALPHA15-DIHYDROXY-11-O  ;  5Z13E-15S-1115-DIHYDROXY-9-OXOPROS  ;  PROSTAGLANDIN-H2  ;  CPD66-54  ;  ALPHA-HYDROXY-915-DIOXOPROSTANOATE  ;  20-OH-LTB4	
CPD-15363	True	CPD-15363 LMFA07050056 C16530 74126	CPD-14280  ;  CPD-8171  ;  CPD-14928  ;  CPD-15363	
mannosyl-3-(phosphoethanolaminyl-mannosyl)-glucosaminyl-acylphosphatidylinositol (M4A)	False	mannosyl-3-(phosphoethanolaminyl-mannosyl)-glucosaminyl-acylphosphatidylinositol (M4A)
Timnodonyl carnitine	False	Timnodonyl carnitine
12-hydroperoxyeicosatetraenoate glyceryl ester	False	12-hydroperoxyeicosatetraenoate glyceryl ester DRKQAMJEQFTELM-NRFANRHFSA-N
TETRADECANOYL-COA	True	TETRADECANOYL-COA 40154 57385 25244582 C02593	TETRADECANOYL-COA	
3-oxo-8(R)-hydroxy-hexadeca-6E,10Z-dienoate	False	3-oxo-8(R)-hydroxy-hexadeca-6E,10Z-dienoate NWVJXHCRPZDUPG-CQSZACIVSA-N
CPD-13679	True	CPD-13679	CPD-4581  ;  CPD-12159  ;  CPD-12929  ;  CPD-8646  ;  CPD-13679	
{[galactosyl-(1,4)-N-Acetyl-glucosaminyl-(1,2)-mannosyl-(1,3)-],[N-acetyl-glucosaminyl-(1,2)-mannosyl-(1,6)-]mannosyl-(1,4)-N-acetyl-glucosaminyl-(1,4)-[fucosyl-(1,6)]-N-acetyl-glucosaminyl}asparagine	False	{[galactosyl-(1,4)-N-Acetyl-glucosaminyl-(1,2)-mannosyl-(1,3)-],[N-acetyl-glucosaminyl-(1,2)-mannosyl-(1,6)-]mannosyl-(1,4)-N-acetyl-glucosaminyl-(1,4)-[fucosyl-(1,6)]-N-acetyl-glucosaminyl}asparagine
CPD66-58	True	CPD66-58 C18173 16061125	CPD-5001  ;  CPD66-58	
BAS-978	True	BAS-978	CPD0-2114  ;  2-ARYL-2-METHYLMALONATE  ;  CPD-8586  ;  CPD-1113  ;  XXX2  ;  CPD0-2554  ;  CPD-12921  ;  CAPREOMYCIN  ;  NBS2  ;  TRIS-HYDROCHLORIDE  ;  O-D-GLUCOSYL-5-HYDROXYL-L-LYSINE-PROCOLL  ;  A-LMAN-HEX-1:5_6:D  ;  CPD-8534  ;  CPD0-2547  ;  CPD0-2419  ;  CPD-9892  ;  ALPHA-N-ACETYLNEURAMINYL-ETCETERA-GALACT  ;  FORSSMAN-HAPTEN  ;  CPD0-2095  ;  CPD-12380  ;  CPD0-2545  ;  N-SULFOHEPARITIN  ;  CPD0-2524  ;  CPD0-2510  ;  N-TETRADECANOYLGLYCYL-PEPTIDE  ;  CPD0-2507  ;  A-DGAL-HEX-1:5_6:A  ;  CPD-8199  ;  CPD0-1171  ;  B-XGLC-HEX-1:5_6:A  ;  CPD-7251  ;  GLYCOPROTEIN-ETCETERA-GALACTOSAMINYL-GAL  ;  HYDROXY-ETC-METHYLPYRIMIDINIUM  ;  CPD-9715  ;  N-ACETYL-D-GLUCOSAMINYL-POLYRIBITOL-PHO  ;  B-LMAN-HEX-1:5_6:D  ;  12-D-GLUCOSYL-5-D-GALACTOSYLOXY-L-LYS  ;  CPD-12379  ;  CPD0-2542  ;  CPD0-2505  ;  CPD-11612  ;  CPD-13142  ;  CPD0-1912  ;  CPD-13208  ;  CPD-50  ;  CPD-8625  ;  CPD0-2546  ;  B-DIDO-HEX-1:5_6:A  ;  BH4NA  ;  ALANYL-POLYGLYCEROLPHOSPHATE  ;  CPD0-2096  ;  DIUMYCIN  ;  CPD-15180  ;  CPD-13515  ;  CPD-7010  ;  CPD-11592  ;  1-PHOSPHATIDYL-MYO-INOSITOL  ;  N4-N-ACETYL-BETA-D-GLUCOSAMINYL-F  ;  ALKYL-SN-GLYCERO-PHOSPHOETHANOLAMINE  ;  CPD-16483  ;  X-LGAL-HEX-1:5_6:D  ;  CPD0-2435  ;  CPD0-1474  ;  CPD-7267  ;  HEPTOSYL2-KDO2-LIPID-IVA  ;  CPD0-2418  ;  N3-ACETYLGENTAMICIN-C  ;  CPD0-2506  ;  CPD0-1676  ;  CPD-15547  ;  CPD0-1466  ;  CPD0-2551  ;  A-DGLC-HEX-1:5  ;  GENTAMICIN-C  ;  AMINO-ETC-METHYLPYRIMIDINIUM  ;  CPD0-2508  ;  GLYCO-CT-N-SULFATE  ;  CPD0-1696  ;  2-ARYLPROPIONATE  ;  B-DGAL-HEX-1:5  ;  CPD-9010  ;  CPD-12470  ;  N-ACETYL-BETA-D-MANNOSAMINOURONOSYL-14-  ;  A-DIDO-HEX-1:5_6:A  ;  CPD-9171  ;  CPD0-1618  ;  X-DGAL-HEX-1:5  ;  GLYCYL-PEPTIDE  ;  CPD0-2386  ;  CPD0-2422  ;  CPD-15237  ;  CPD-9946  ;  CPD-9092  ;  CPD-11642  ;  B-LARA-PEN-1:4  ;  CPD-12943  ;  CPD0-1620  ;  CPD0-2523  ;  CPD0-2412  ;  CPD0-2073  ;  NA2SO4  ;  B-XXYL-PEN-1:5  ;  CPD0-2387  ;  CPD0-942  ;  B-LIDO-HEX-1:5_6:A  ;  HEPARITIN  ;  CPD-16477  ;  B-DGLC-HEX-1:5_6:A  ;  CPD-13204  ;  CPD0-2427  ;  AN-ALPHA-L-FUCOSIDE  ;  CPD0-1463  ;  CPD0-1948  ;  CPD0-2496  ;  A-DGAL-HEX-1:5  ;  1-ALKYL-SN-GLYCEROL  ;  CPD-15878  ;  CPD-11657  ;  CPD-9094  ;  P1P4-BIS5-NUCLEOSYL-TETRAPHOSPHATE  ;  A-METHYLATED-AMINE  ;  CPD0-2390  ;  X-DGAL-HEX-1:5_6:A  ;  NaF  ;  PRODUCTS-OF-ATP-BREAKDOWN  ;  A-2-DEOXY-D-GLUCOSIDE  ;  ALPHA-6-O-BETA-D-XYLOPYRANOSYL-BETA-D-  ;  CPD0-1374  ;  CPD1G-1533  ;  CPD-8187  ;  CPD0-2368  ;  UV-Light  ;  PROTAMINE  ;  CPD-42  ;  GLYCO-CT-METHYL  ;  CPD-15242  ;  EFTH2  ;  MALTOTRIOSE-ATP  ;  CPD0-1592  ;  X-DMAN-HEX-1:5_6:D  ;  CPD0-2544  ;  CPD0-1608  ;  CPD-15100  ;  CPD0-1589  ;  CPD0-2537  ;  A-DMAN-HEX-1:5  ;  CPD-8624  ;  CPD-12947  ;  N4-N-ACETYL-BETA-D-GLUCOSAMINYL-X  ;  GLYCO-CT-N-GLYCOLYL  ;  CPD0-1172  ;  B-DGAL-HEX-1:5_6:A  ;  CPD0-2342  ;  CPD-11708  ;  CPD0-2393  ;  CPD-16180  ;  2-OXOALDEHYDE  ;  B-DMAN-HEX-1:5  ;  CPD-70  ;  CPD0-2076  ;  CPD-11654  ;  CPD0-2098  ;  CPD-7266  ;  CPD1G-1532  ;  CPD0-2029  ;  B-XGAL-HEX-1:5  ;  X-DARA-HEX-2:5_2:KETO  ;  CPD0-2433  ;  CPD0-2528  ;  X-DGLC-HEX-1:5_6:A  ;  N-ACETYL-BETA-D-GLUCOSAMINYL-12-ALPHA-D  ;  CPD1G-1535  ;  CPD0-1355  ;  1-PHOSPHATIDYL-MYO-INOSITOL-2-MANNOSE  ;  CPD0-1966  ;  ALPHA-N-ACETYLNEURAMINYL-23-BETA-ETCETER  ;  CPD-8569  ;  CPD0-2430  ;  CPD0-2432  ;  CPD-563  ;  X-LGAL-HEX-1:5  ;  CPD0-2443  ;  CPD-16485  ;  1-RADYL-2-ACETYL-SN-GLYCERO-3-PHOSPHOLIP  ;  CPD0-925  ;  A-DARA-PEN-1:4  ;  CPD0-2361  ;  X-DGLC-HEX-1:5  ;  CPD0-1580  ;  CPD0-2527  ;  CPD0-2495  ;  RX  ;  CPD-11951  ;  B-DXYL-PEN-1:5  ;  CTAB  ;  O-ALKYLGLYCERONE  ;  DEOXYMORPHOLINOFRUCTOSE  ;  CPD-8532  ;  CPD0-1915  ;  ALPHA-N-DIACETYLNEURAMINYL-23-BETA-D-ETC  ;  X-DALL-HEX-1:5  ;  BRIJ97  ;  B-LGAL-HEX-1:5  ;  CPD0-1596  ;  CPD0-2031  ;  CPD-15754  ;  CPD-8542  ;  CPD0-2094  ;  1-ALKYL-2-ARACHIDONYL-SN-GLYCERO-3-PCHOL  ;  CPD-12143  ;  CPD-7250  ;  CPD0-1208  ;  D-GLUCOSYLARYLAMINE  ;  CPD0-1695  ;  CPD0-2515  ;  CPD0-1949  ;  CPD0-2420  ;  13-BETA-D-GALACTOSYL-N-ACETYL-D-GLUCO  ;  CPD-8200  ;  A-DXYL-PEN-1:5  ;  2-3-CARBOXY-3-AMINOPROPYL-L-HISTIDINE  ;  O-DGAL-HEX-0:0_1:ALDI  ;  CPD-9093  ;  CPD-9845  ;  X-LARA-PEN-1:4  ;  CPD-8576  ;  CPD0-1515  ;  CPD-16170  ;  CPD-11649  ;  CPD-12145  ;  CPD-8559  ;  CPD-9266  ;  CPD-15526  ;  A-LARA-PEN-1:4  ;  D-GALACTOSYL-14-BETA-D-GLUCOSYL-R  ;  SUBSTITUTED-AMINE  ;  CARBONYL-GROUP  ;  CPD0-2391  ;  CPD-11538  ;  B-LGAL-HEX-1:5_6:D  ;  A-3-OXO-ACID  ;  TOPAQUINONE  ;  1-ALKYL-2-ARACHIDONYL-SN-GLYCERO-3-PETH  ;  ABEQUOSYL-D-MANNOSYL-RHAMNOSYL-ETCETERA  ;  1-ALKYL-GLYCERONE-3-PHOSPHATE  ;  CPD0-2538  ;  GLYCO-CT-N-ACETYL  ;  ALPHA-D-GLUCOSYLPOLYGLYCEROL-PHOSPHATE  ;  CPD-7082  ;  CPD-11703  ;  CPD0-2046  ;  GLYCEROPHOSPHATEN1  ;  CPD-11643  ;  MGCL2  ;  CPD0-2434  ;  CPD0-2504  ;  DIALKYLKETONE-CPD  ;  CPD0-1099  ;  CPD-12944  ;  S-ALKYL-THIOSULFATE  ;  CPD0-2497  ;  A-DGLC-HEX-1:5_6:A  ;  CPD-15545  ;  CPD-8916  ;  CPD0-2097  ;  CPD-8180  ;  CPD0-2512  ;  3-O-L-ALANYL-1-O-PHOSPHATIDYLGLYCEROL  ;  CPD0-2275  ;  CPD0-2539  ;  A-XGAL-HEX-1:5_6:A  ;  LACTOSE-6P  ;  CPD0-1630  ;  CUSO4  ;  TIRON  ;  CPD-15860  ;  CPD-12946  ;  CPD0-2431  ;  PMS  ;  CPD-11704  ;  A-DARA-HEX-2:5_2:KETO  ;  AG2SO4  ;  CPD0-2513  ;  CPD0-2529  ;  CPD0-2543  ;  X-DXYL-PEN-1:5  ;  N-ACYL-D-GLUTAMATE  ;  CPD-12419  ;  B-DARA-HEX-2:6_2:KETO  ;  X-LMAN-HEX-1:5_6:D  ;  ALPHA-N-ACETYLNEURAMINYL-23-ETCETERA  ;  B-DGLC-HEX-1:5  ;  Heat  ;  ALPHA-N-ACETYLNEURAMINYL-26-BETA-D-GALA  ;  CPD0-2503  ;  CPD0-1651  ;  GLYCO-CT-AMINO  ;  CPD-15360  ;  CPD0-2389  ;  CPD0-2514  ;  CPD0-1628  ;  CPD0-1719  ;  CPD1G-1534  ;  CPD-13327  ;  CPD0-2550  ;  CPD-12146  ;  CPD-12376  ;  POLYRIBITOL-PHOSPHATE  ;  CPD0-2394  ;  1-O-ALKYL-2-ACETYL-SN-GLYCEROL  ;  CPD-13419  ;  CPD0-2536  ;  CPD-8577  ;  HX  ;  CPD0-2549  ;  13-BETA-D-GALACTOSYL-14-ALPHA-L-FU  ;  1-HYDROXYALKYL-SN-GLYCEROL  ;  N-DESULFOHEPARIN  ;  X-HEX-1:5  ;  CPD-12809  ;  CPD0-2175  ;  CPD0-1317  ;  CPD-15771  ;  CPD-11949  ;  ALPHA-N-ACETYLNEURAMINYL-28-ETCETERA  ;  CPD0-1964  ;  CPD0-1333  ;  CPD-8563  ;  CPD-8564  ;  ASOLECTIN  ;  ALCOHOL-GROUP  ;  CPD0-1634  ;  X-DMAN-HEX-1:5  ;  13-BETA-D-GALACTOSYL-N-ACETYL-D-GLU  ;  GLYCO-CT-PHOSPHATE  ;  CPD-11707  ;  NH4OH  ;  CPD0-1193  ;  A-LGAL-HEX-1:5_6:D  ;  X-DGLC-HEX-1:5_6:D  ;  D-GALACTOSYL-13-BETA-D-GALACTOSYL-14-B  ;  CPD-13207  ;  GLYCO-CT-SULFATE  ;  CPD0-2522  ;  CPD0-1101  ;  CPD0-2398  ;  X-DGRO-DGAL-NON-2:6_1:A_2:KETO_3:D  ;  GLYCOSYL-N-ACYLSPHINGOSINE  ;  CPD-8525  ;  CPD0-963  ;  NACL  ;  ALKYL-CINNAMATE  ;  KCL  ;  CPD0-1546  ;  CPD-15546  ;  CPD-75  ;  B-DARA-HEX-2:5_2:KETO  ;  CPD-15861  ;  N-BENZOYL-D-ARGININE-1-4-NITROANILINE  ;  X-DARA-PEN-1:4  ;  CPD-15803  ;  CPD-14004  ;  A-LIDO-HEX-1:5_6:A  ;  CPD1G-1531  ;  CPD0-1693  ;  CPD-13508  ;  CPD0-1098  ;  A-DMAN-HEX-1:5_6:D  ;  NH4CL  ;  CPD0-1597  ;  CPD-13707  ;  CPD0-2511  ;  NH42SO4  ;  CPD-9103  ;  D-MANNOSYL-RHAMNOSYL-ETCETERA  ;  X-DMAN-HEX-1:5_6:A  ;  3-PHOSPHATIDYL-3-O-L-LYSYLGLYCEROL  ;  DOH-ISO-VAL  ;  CPD-8867  ;  N4-N-ACETYL-BETA-D-GLUCOSAMINYL-F6  ;  CPD-8529  ;  CPD-12472  ;  CPD-15238  ;  CPD-13152  ;  CPD-8521  ;  CPD0-1194  ;  5-PHOSPHONUCLEOSIDE-3-DIPHOSPHATE  ;  BAS-978	
CPD-13409	True	CPD-13409 83787 92817 C08243 6731	CPD-13351  ;  CPD-10682  ;  CPD-1099  ;  CPD-454  ;  CPD-8254  ;  CPD-13556  ;  CPD-8249  ;  1-KESTOTRIOSE  ;  6-KESTOSE  ;  CELLOTRIOSE  ;  CPD-13732  ;  6G-KESTOTETRAOSE  ;  CPD-8256  ;  CPD-13564  ;  MALTOTRIOSE  ;  CPD-13409	
CPD-11627	True	CPD-11627 5029759 6575388	L-PIPECOLATE  ;  CPD-904  ;  CPD-15903  ;  CPD-30  ;  VIGABATRIN  ;  CPD-8139  ;  CPD-11619  ;  CPD-11627	
R-4-PHOSPHOPANTOTHENOYL-L-CYSTEINE	True	R-4-PHOSPHOPANTOTHENOYL-L-CYSTEINE 43650 59458 25245609 C04352	R-4-PHOSPHOPANTOTHENOYL-L-CYSTEINE	
CPD0-2117	True	CPD0-2117 45474 61526 46173176 C05272	CPD-10269  ;  CPD-14919  ;  CPD-16001  ;  CPD0-2117	
CPD-12994	True	CPD-12994 50986211	CPD-12994	
estrone 3-glucosiduronic acid	False	estrone 3-glucosiduronic acid FJAZVHYPASAQKM-JBAURARKSA-N HMDB04483 C11133 115255 LMST05010011
alpha-N-acetylneuraminosyl-(2->3)-beta-D-galactosyl-(1->4)-beta-D-glucosylceramide(1-)	False	alpha-N-acetylneuraminosyl-(2->3)-beta-D-galactosyl-(1->4)-beta-D-glucosylceramide(1-) 60065
CPD-304	True	CPD-304 5360154 58202 6991988 C02728	CPD-573  ;  CPD-304	
N-acetyl-S-[2-carboxy-1-(1 H-imidazol-4-yl)ethyl]-L-cysteine	False	N-acetyl-S-[2-carboxy-1-(1 H-imidazol-4-yl)ethyl]-L-cysteine ODJTWSKDMRCRTN-VEDVMXKPSA-N
